IA,16055.1,16055.1,16055.1,16264.2,16264.2,16264.2,16467.7,16467.7,16467.7,16586.0,16586.0,16586.0,16760.8,16760.8,16760.8,17052.3,17052.3,17052.3,17262.3,17262.3,17262.3,17721.3,17721.3,17721.3,18337.3,18337.3,18337.3,18773.0,18773.0,18773.0,19136.1,19136.1,19136.1,19281.0,19281.0,19281.0,20197.9,20197.9,20197.9,20609.8,20609.8,20609.8,20577.6,20577.6,20577.6,21372.9,21372.9,21372.9,21479.1,21479.1,21479.1,21983.9,21983.9,21983.9,22402.6,22402.6,22402.6,22671.3,22671.3,22671.3,23221.2,23221.2,23221.2,23531.1,23531.1,23531.1,23870.0,23870.0,23870.0,24532.1,24532.1,24532.1,24784.9,24784.9,24784.9,25384.1,25384.1,25384.1,25315.3,25315.3,25315.3,25571.0,25571.0,25571.0,25831.1,25831.1,25831.1,26106.9,26106.9,26106.9,26599.1,26599.1,26599.1,26943.0,26943.0,26943.0
ID,235572.0,235572.0,235572.0,239922.9,239922.9,239922.9,242627.5,242627.5,242627.5,245044.2,245044.2,245044.2,242097.9,242097.9,242097.9,245016.3,245016.3,245016.3,247183.7,247183.7,247183.7,250284.8,250284.8,250284.8,258153.8,258153.8,258153.8,264163.7,264163.7,264163.7,267653.9,267653.9,267653.9,272508.4,272508.4,272508.4,270171.7,270171.7,270171.7,273730.5,273730.5,273730.5,276295.9,276295.9,276295.9,280393.4,280393.4,280393.4,282596.4,282596.4,282596.4,288059.5,288059.5,288059.5,291980.4,291980.4,291980.4,296554.9,296554.9,296554.9,302510.2,302510.2,302510.2,305046.3,305046.3,305046.3,308849.0,308849.0,308849.0,313361.7,313361.7,313361.7,319844.3,319844.3,319844.3,325240.3,325240.3,325240.3,329282.5,329282.5,329282.5,333624.6,333624.6,333624.6,337397.9,337397.9,337397.9,342130.7,342130.7,342130.7,347949.6,347949.6,347949.6,354850.4,354850.4,354850.4
IL,96874.2,96874.2,96874.2,98169.7,98169.7,98169.7,99843.5,99843.5,99843.5,100011.1,100011.1,100011.1,99791.6,99791.6,99791.6,100859.4,100859.4,100859.4,102219.6,102219.6,102219.6,104508.6,104508.6,104508.6,106459.8,106459.8,106459.8,109546.1,109546.1,109546.1,111282.1,111282.1,111282.1,112961.9,112961.9,112961.9,113342.3,113342.3,113342.3,115511.1,115511.1,115511.1,116363.5,116363.5,116363.5,118768.4,118768.4,118768.4,120647.0,120647.0,120647.0,122064.7,122064.7,122064.7,124254.7,124254.7,124254.7,125970.9,125970.9,125970.9,127596.1,127596.1,127596.1,128288.6,128288.6,128288.6,129106.0,129106.0,129106.0,130276.1,130276.1,130276.1,132703.3,132703.3,132703.3,135626.3,135626.3,135626.3,137225.2,137225.2,137225.2,138808.8,138808.8,138808.8,140670.5,140670.5,140670.5,142022.1,142022.1,142022.1,143580.4,143580.4,143580.4,147007.2,147007.2,147007.2
IN,48059.2,48059.2,48059.2,48838.8,48838.8,48838.8,49566.2,49566.2,49566.2,49616.6,49616.6,49616.6,49405.8,49405.8,49405.8,50006.5,50006.5,50006.5,50354.4,50354.4,50354.4,51076.8,51076.8,51076.8,52738.9,52738.9,52738.9,53624.4,53624.4,53624.4,54233.1,54233.1,54233.1,54456.5,54456.5,54456.5,53142.4,53142.4,53142.4,53959.7,53959.7,53959.7,54086.3,54086.3,54086.3,54834.2,54834.2,54834.2,57863.3,57863.3,57863.3,58624.7,58624.7,58624.7,58945.2,58945.2,58945.2,60122.4,60122.4,60122.4,60059.7,60059.7,60059.7,60600.5,60600.5,60600.5,61582.0,61582.0,61582.0,62783.5,62783.5,62783.5,65609.0,65609.0,65609.0,67224.5,67224.5,67224.5,66617.2,66617.2,66617.2,67448.2,67448.2,67448.2,68865.0,68865.0,68865.0,69020.7,69020.7,69020.7,70093.3,70093.3,70093.3,71654.0,71654.0,71654.0
KS,44800.7,44800.7,44800.7,45528.6,45528.6,45528.6,46271.1,46271.1,46271.1,46380.0,46380.0,46380.0,46290.1,46290.1,46290.1,46891.8,46891.8,46891.8,47703.0,47703.0,47703.0,48584.3,48584.3,48584.3,49863.7,49863.7,49863.7,50734.7,50734.7,50734.7,51149.0,51149.0,51149.0,51905.0,51905.0,51905.0,52402.4,52402.4,52402.4,53090.3,53090.3,53090.3,53476.6,53476.6,53476.6,54103.3,54103.3,54103.3,54514.2,54514.2,54514.2,55577.5,55577.5,55577.5,55880.8,55880.8,55880.8,56764.3,56764.3,56764.3,57208.0,57208.0,57208.0,57697.1,57697.1,57697.1,58394.1,58394.1,58394.1,58925.9,58925.9,58925.9,60488.1,60488.1,60488.1,61429.4,61429.4,61429.4,62188.5,62188.5,62188.5,63178.1,63178.1,63178.1,64111.5,64111.5,64111.5,65012.0,65012.0,65012.0,66226.2,66226.2,66226.2,67464.4,67464.4,67464.4
KY,56495.4,56495.4,56495.4,57286.8,57286.8,57286.8,58101.4,58101.4,58101.4,58774.7,58774.7,58774.7,59282.9,59282.9,59282.9,60177.0,60177.0,60177.0,61329.5,61329.5,61329.5,62790.0,62790.0,62790.0,64160.4,64160.4,64160.4,65241.2,65241.2,65241.2,65937.3,65937.3,65937.3,66694.7,66694.7,66694.7,67119.1,67119.1,67119.1,67715.9,67715.9,67715.9,68150.3,68150.3,68150.3,69289.2,69289.2,69289.2,69959.9,69959.9,69959.9,71239.6,71239.6,71239.6,71833.5,71833.5,71833.5,73097.0,73097.0,73097.0,73780.2,73780.2,73780.2,74611.9,74611.9,74611.9,75255.0,75255.0,75255.0,76194.0,76194.0,76194.0,77399.6,77399.6,77399.6,79310.2,79310.2,79310.2,80145.2,80145.2,80145.2,81075.0,81075.0,81075.0,83140.1,83140.1,83140.1,83763.9,83763.9,83763.9,84712.1,84712.1,84712.1,86249.3,86249.3,86249.3
LA,63182.2,63182.2,63182.2,64363.1,64363.1,64363.1,65500.2,65500.2,65500.2,66374.5,66374.5,66374.5,66758.7,66758.7,66758.7,67758.3,67758.3,67758.3,68671.7,68671.7,68671.7,70572.9,70572.9,70572.9,71526.5,71526.5,71526.5,73111.1,73111.1,73111.1,73604.7,73604.7,73604.7,74563.4,74563.4,74563.4,75492.6,75492.6,75492.6,76466.7,76466.7,76466.7,77160.5,77160.5,77160.5,78048.7,78048.7,78048.7,80422.5,80422.5,80422.5,80784.5,80784.5,80784.5,82377.9,82377.9,82377.9,83617.5,83617.5,83617.5,84533.5,84533.5,84533.5,85267.5,85267.5,85267.5,86721.7,86721.7,86721.7,86790.8,86790.8,86790.8,87752.7,87752.7,87752.7,89436.3,89436.3,89436.3,90187.6,90187.6,90187.6,91039.3,91039.3,91039.3,92443.6,92443.6,92443.6,93336.2,93336.2,93336.2,94531.6,94531.6,94531.6,96494.4,96494.4,96494.4
MA,21625.2,21625.2,21625.2,21890.9,21890.9,21890.9,22026.9,22026.9,22026.9,21900.2,21900.2,21900.2,22012.3,22012.3,22012.3,22083.1,22083.1,22083.1,22285.3,22285.3,22285.3,22666.6,22666.6,22666.6,22913.3,22913.3,22913.3,23263.6,23263.6,23263.6,23490.4,23490.4,23490.4,23513.0,23513.0,23513.0,23840.1,23840.1,23840.1,23904.6,23904.6,23904.6,24182.3,24182.3,24182.3,24298.4,24298.4,24298.4,24627.9,24627.9,24627.9,24898.4,24898.4,24898.4,25089.0,25089.0,25089.0,25531.1,25531.1,25531.1,25714.1,25714.1,25714.1,26098.0,26098.0,26098.0,26207.2,26207.2,26207.2,26475.8,26475.8,26475.8,26952.5,26952.5,26952.5,27442.0,27442.0,27442.0,27750.8,27750.8,27750.8,28165.2,28165.2,28165.2,28691.0,28691.0,28691.0,28977.2,28977.2,28977.2,29204.1,29204.1,29204.1,29869.4,29869.4,29869.4
MD,108740.4,108740.4,108740.4,110678.8,110678.8,110678.8,111935.8,111935.8,111935.8,112214.5,112214.5,112214.5,113316.2,113316.2,113316.2,114587.9,114587.9,114587.9,115324.6,115324.6,115324.6,116811.4,116811.4,116811.4,118344.2,118344.2,118344.2,120221.6,120221.6,120221.6,121455.5,121455.5,121455.5,122305.6,122305.6,122305.6,123979.0,123979.0,123979.0,125081.9,125081.9,125081.9,125488.8,125488.8,125488.8,127053.0,127053.0,127053.0,128732.5,128732.5,128732.5,130387.0,130387.0,130387.0,132202.4,132202.4,132202.4,133881.1,133881.1,133881.1,135459.9,135459.9,135459.9,136757.4,136757.4,136757.4,137535.5,137535.5,137535.5,138593.6,138593.6,138593.6,140540.5,140540.5,140540.5,142765.9,142765.9,142765.9,144345.4,144345.4,144345.4,146329.4,146329.4,146329.4,148443.4,148443.4,148443.4,150166.5,150166.5,150166.5,151926.1,151926.1,151926.1,155195.0,155195.0,155195.0
ME,137676.8,137676.8,137676.8,139221.5,139221.5,139221.5,140338.5,140338.5,140338.5,139613.6,139613.6,139613.6,139881.3,139881.3,139881.3,141192.8,141192.8,141192.8,141614.8,141614.8,141614.8,143292.7,143292.7,143292.7,146395.6,146395.6,146395.6,148074.2,148074.2,148074.2,148327.8,148327.8,148327.8,150736.5,150736.5,150736.5,151305.9,151305.9,151305.9,153311.1,153311.1,153311.1,155694.9,155694.9,155694.9,156615.7,156615.7,156615.7,158353.1,158353.1,158353.1,161726.6,161726.6,161726.6,162221.6,162221.6,162221.6,165729.8,165729.8,165729.8,167460.3,167460.3,167460.3,170289.1,170289.1,170289.1,173235.0,173235.0,173235.0,175079.1,175079.1,175079.1,177866.6,177866.6,177866.6,181386.1,181386.1,181386.1,183433.5,183433.5,183433.5,186288.7,186288.7,186288.7,189253.8,189253.8,189253.8,191335.2,191335.2,191335.2,194074.9,194074.9,194074.9,198011.6,198011.6,198011.6
MI,174074.9,174074.9,174074.9,176902.3,176902.3,176902.3,179461.9,179461.9,179461.9,178993.8,178993.8,178993.8,177686.2,177686.2,177686.2,180249.1,180249.1,180249.1,182360.8,182360.8,182360.8,185881.4,185881.4,185881.4,186631.9,186631.9,186631.9,191849.4,191849.4,191849.4,192445.3,192445.3,192445.3,197434.2,197434.2,197434.2,196280.9,196280.9,196280.9,201918.1,201918.1,201918.1,203781.7,203781.7,203781.7,206942.3,206942.3,206942.3,212550.6,212550.6,212550.6,214955.8,214955.8,214955.8,218577.2,218577.2,218577.2,223844.5,223844.5,223844.5,227208.1,227208.1,227208.1,227974.4,227974.4,227974.4,230520.5,230520.5,230520.5,234212.0,234212.0,234212.0,235343.2,235343.2,235343.2,241011.3,241011.3,241011.3,243861.1,243861.1,243861.1,246804.7,246804.7,246804.7,248808.3,248808.3,248808.3,251104.4,251104.4,251104.4,254599.8,254599.8,254599.8,257790.4,257790.4,257790.4
MN,85622.9,85622.9,85622.9,87536.8,87536.8,87536.8,88444.2,88444.2,88444.2,88343.9,88343.9,88343.9,88584.8,88584.8,88584.8,89885.1,89885.1,89885.1,90856.6,90856.6,90856.6,91920.2,91920.2,91920.2,94720.8,94720.8,94720.8,96038.8,96038.8,96038.8,97660.5,97660.5,97660.5,99310.7,99310.7,99310.7,98242.8,98242.8,98242.8,99522.2,99522.2,99522.2,100097.7,100097.7,100097.7,101627.8,101627.8,101627.8,104014.2,104014.2,104014.2,106224.7,106224.7,106224.7,108077.0,108077.0,108077.0,109731.8,109731.8,109731.8,111135.0,111135.0,111135.0,112484.0,112484.0,112484.0,113614.6,113614.6,113614.6,115418.1,115418.1,115418.1,119039.7,119039.7,119039.7,121601.2,121601.2,121601.2,122960.9,122960.9,122960.9,124232.3,124232.3,124232.3,125506.5,125506.5,125506.5,127686.4,127686.4,127686.4,130076.3,130076.3,130076.3,132462.0,132462.0,132462.0
MO,33743.4,33743.4,33743.4,34276.1,34276.1,34276.1,34707.8,34707.8,34707.8,35018.5,35018.5,35018.5,35435.5,35435.5,35435.5,36008.3,36008.3,36008.3,36461.8,36461.8,36461.8,37337.6,37337.6,37337.6,38217.2,38217.2,38217.2,38907.1,38907.1,38907.1,39350.9,39350.9,39350.9,39694.9,39694.9,39694.9,40702.3,40702.3,40702.3,41152.6,41152.6,41152.6,41859.8,41859.8,41859.8,42559.9,42559.9,42559.9,43848.1,43848.1,43848.1,44609.4,44609.4,44609.4,45367.3,45367.3,45367.3,46053.1,46053.1,46053.1,46781.3,46781.3,46781.3,47183.3,47183.3,47183.3,47804.1,47804.1,47804.1,48491.9,48491.9,48491.9,49387.3,49387.3,49387.3,50519.9,50519.9,50519.9,50772.3,50772.3,50772.3,51141.9,51141.9,51141.9,52402.3,52402.3,52402.3,52867.0,52867.0,52867.0,53534.5,53534.5,53534.5,54678.4,54678.4,54678.4
MS,90012.0,90012.0,90012.0,91644.2,91644.2,91644.2,92712.3,92712.3,92712.3,93217.7,93217.7,93217.7,94099.2,94099.2,94099.2,95235.3,95235.3,95235.3,96627.0,96627.0,96627.0,98338.6,98338.6,98338.6,100201.1,100201.1,100201.1,101634.9,101634.9,101634.9,102671.6,102671.6,102671.6,103804.6,103804.6,103804.6,104627.6,104627.6,104627.6,106086.0,106086.0,106086.0,107116.3,107116.3,107116.3,109063.7,109063.7,109063.7,110358.8,110358.8,110358.8,112545.0,112545.0,112545.0,114021.6,114021.6,114021.6,116101.1,116101.1,116101.1,117524.0,117524.0,117524.0,118979.6,118979.6,118979.6,120144.6,120144.6,120144.6,120951.0,120951.0,120951.0,123525.5,123525.5,123525.5,125795.2,125795.2,125795.2,127072.3,127072.3,127072.3,129183.6,129183.6,129183.6,131824.9,131824.9,131824.9,132806.3,132806.3,132806.3,134737.1,134737.1,134737.1,137103.0,137103.0,137103.0
MT,12151.8,12151.8,12151.8,12311.7,12311.7,12311.7,12487.5,12487.5,12487.5,12565.8,12565.8,12565.8,12916.9,12916.9,12916.9,13042.3,13042.3,13042.3,13293.2,13293.2,13293.2,13614.1,13614.1,13614.1,13752.4,13752.4,13752.4,13980.0,13980.0,13980.0,14130.7,14130.7,14130.7,14173.9,14173.9,14173.9,14954.2,14954.2,14954.2,15177.6,15177.6,15177.6,15015.5,15015.5,15015.5,15468.9,15468.9,15468.9,15206.9,15206.9,15206.9,15468.1,15468.1,15468.1,15690.0,15690.0,15690.0,15932.5,15932.5,15932.5,16125.1,16125.1,16125.1,16281.1,16281.1,16281.1,16502.7,16502.7,16502.7,16691.2,16691.2,16691.2,16808.2,16808.2,16808.2,17054.9,17054.9,17054.9,17307.8,17307.8,17307.8,17523.8,17523.8,17523.8,17576.9,17576.9,17576.9,17718.2,17718.2,17718.2,18025.9,18025.9,18025.9,18319.9,18319.9,18319.9
NC,28644.0,28644.0,28644.0,29173.7,29173.7,29173.7,29412.7,29412.7,29412.7,29721.3,29721.3,29721.3,29715.1,29715.1,29715.1,30199.3,30199.3,30199.3,30520.8,30520.8,30520.8,30941.0,30941.0,30941.0,31502.4,31502.4,31502.4,32159.0,32159.0,32159.0,32386.2,32386.2,32386.2,32717.3,32717.3,32717.3,32606.4,32606.4,32606.4,33284.7,33284.7,33284.7,33281.9,33281.9,33281.9,33862.3,33862.3,33862.3,34796.3,34796.3,34796.3,35089.7,35089.7,35089.7,35569.3,35569.3,35569.3,36103.2,36103.2,36103.2,36598.9,36598.9,36598.9,36967.4,36967.4,36967.4,37589.9,37589.9,37589.9,38376.9,38376.9,38376.9,40115.7,40115.7,40115.7,41012.4,41012.4,41012.4,40446.7,40446.7,40446.7,41252.4,41252.4,41252.4,41465.1,41465.1,41465.1,41448.1,41448.1,41448.1,42152.4,42152.4,42152.4,42767.3,42767.3,42767.3
ND,24239.0,24239.0,24239.0,24810.3,24810.3,24810.3,25441.7,25441.7,25441.7,25665.9,25665.9,25665.9,26697.0,26697.0,26697.0,27304.1,27304.1,27304.1,27816.5,27816.5,27816.5,28356.7,28356.7,28356.7,29501.4,29501.4,29501.4,30181.8,30181.8,30181.8,30770.1,30770.1,30770.1,31386.1,31386.1,31386.1,32436.1,32436.1,32436.1,32582.6,32582.6,32582.6,33048.2,33048.2,33048.2,33664.8,33664.8,33664.8,35193.1,35193.1,35193.1,36089.4,36089.4,36089.4,36749.4,36749.4,36749.4,37737.3,37737.3,37737.3,38862.2,38862.2,38862.2,39534.9,39534.9,39534.9,40581.7,40581.7,40581.7,41323.1,41323.1,41323.1,42680.6,42680.6,42680.6,43878.3,43878.3,43878.3,44943.8,44943.8,44943.8,45844.2,45844.2,45844.2,47198.1,47198.1,47198.1,47987.7,47987.7,47987.7,48736.0,48736.0,48736.0,49878.9,49878.9,49878.9
