AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
62823.1,12479.2,62628.2,33724.8,630882.8,64197.0,85631.3,14152.9,252911.5,113762.5,24126.7,16055.1,235572.0,96874.2,48059.2,44800.7,56495.4,63182.2,21625.2,108740.4,137676.8,174074.9,85622.9,33743.4,90012.0,12151.8,28644.0,24239.0,22855.4,188656.4,22762.6,426021.2,114773.1,10112.0,198375.8,49978.5,50703.6,227710.6,20324.9,55064.2,11243.3,80060.0,289362.0,25202.5,10243.9,127510.9,96421.0,25621.6,88576.5,8041.1
62823.1,12479.2,62628.2,33724.8,630882.8,64197.0,85631.3,14152.9,252911.5,113762.5,24126.7,16055.1,235572.0,96874.2,48059.2,44800.7,56495.4,63182.2,21625.2,108740.4,137676.8,174074.9,85622.9,33743.4,90012.0,12151.8,28644.0,24239.0,22855.4,188656.4,22762.6,426021.2,114773.1,10112.0,198375.8,49978.5,50703.6,227710.6,20324.9,55064.2,11243.3,80060.0,289362.0,25202.5,10243.9,127510.9,96421.0,25621.6,88576.5,8041.1
62823.1,12479.2,62628.2,33724.8,630882.8,64197.0,85631.3,14152.9,252911.5,113762.5,24126.7,16055.1,235572.0,96874.2,48059.2,44800.7,56495.4,63182.2,21625.2,108740.4,137676.8,174074.9,85622.9,33743.4,90012.0,12151.8,28644.0,24239.0,22855.4,188656.4,22762.6,426021.2,114773.1,10112.0,198375.8,49978.5,50703.6,227710.6,20324.9,55064.2,11243.3,80060.0,289362.0,25202.5,10243.9,127510.9,96421.0,25621.6,88576.5,8041.1
64011.2,12772.1,63505.4,34273.8,640511.7,65297.8,86850.4,14300.9,256679.7,115614.3,24718.5,16264.2,239922.9,98169.7,48838.8,45528.6,57286.8,64363.1,21890.9,110678.8,139221.5,176902.3,87536.8,34276.1,91644.2,12311.7,29173.7,24810.3,23040.7,191807.4,23054.4,432100.5,116509.8,10221.5,203157.3,50820.5,51750.7,232070.6,20470.3,56276.0,11426.8,81251.2,296067.4,25779.5,10317.8,129161.1,98434.6,26089.3,90025.0,8227.3
64011.2,12772.1,63505.4,34273.8,640511.7,65297.8,86850.4,14300.9,256679.7,115614.3,24718.5,16264.2,239922.9,98169.7,48838.8,45528.6,57286.8,64363.1,21890.9,110678.8,139221.5,176902.3,87536.8,34276.1,91644.2,12311.7,29173.7,24810.3,23040.7,191807.4,23054.4,432100.5,116509.8,10221.5,203157.3,50820.5,51750.7,232070.6,20470.3,56276.0,11426.8,81251.2,296067.4,25779.5,10317.8,129161.1,98434.6,26089.3,90025.0,8227.3
64011.2,12772.1,63505.4,34273.8,640511.7,65297.8,86850.4,14300.9,256679.7,115614.3,24718.5,16264.2,239922.9,98169.7,48838.8,45528.6,57286.8,64363.1,21890.9,110678.8,139221.5,176902.3,87536.8,34276.1,91644.2,12311.7,29173.7,24810.3,23040.7,191807.4,23054.4,432100.5,116509.8,10221.5,203157.3,50820.5,51750.7,232070.6,20470.3,56276.0,11426.8,81251.2,296067.4,25779.5,10317.8,129161.1,98434.6,26089.3,90025.0,8227.3
64723.7,12960.5,64338.0,34804.4,647283.6,66294.9,87544.4,14505.9,259872.1,117577.1,25241.3,16467.7,242627.5,99843.5,49566.2,46271.1,58101.4,65500.2,22026.9,111935.8,140338.5,179461.9,88444.2,34707.8,92712.3,12487.5,29412.7,25441.7,23148.0,194112.1,23518.1,436745.6,117567.2,10331.9,204812.8,51650.9,52407.6,235221.4,20514.0,56975.0,11596.6,82747.6,302131.3,26317.5,10313.8,130574.7,100085.4,26418.7,91272.3,8299.4
64723.7,12960.5,64338.0,34804.4,647283.6,66294.9,87544.4,14505.9,259872.1,117577.1,25241.3,16467.7,242627.5,99843.5,49566.2,46271.1,58101.4,65500.2,22026.9,111935.8,140338.5,179461.9,88444.2,34707.8,92712.3,12487.5,29412.7,25441.7,23148.0,194112.1,23518.1,436745.6,117567.2,10331.9,204812.8,51650.9,52407.6,235221.4,20514.0,56975.0,11596.6,82747.6,302131.3,26317.5,10313.8,130574.7,100085.4,26418.7,91272.3,8299.4
64723.7,12960.5,64338.0,34804.4,647283.6,66294.9,87544.4,14505.9,259872.1,117577.1,25241.3,16467.7,242627.5,99843.5,49566.2,46271.1,58101.4,65500.2,22026.9,111935.8,140338.5,179461.9,88444.2,34707.8,92712.3,12487.5,29412.7,25441.7,23148.0,194112.1,23518.1,436745.6,117567.2,10331.9,204812.8,51650.9,52407.6,235221.4,20514.0,56975.0,11596.6,82747.6,302131.3,26317.5,10313.8,130574.7,100085.4,26418.7,91272.3,8299.4
65378.8,13149.2,64719.3,35021.8,655817.1,66736.9,87506.3,14521.0,260940.9,117557.9,25821.8,16586.0,245044.2,100011.1,49616.6,46380.0,58774.7,66374.5,21900.2,112214.5,139613.6,178993.8,88343.9,35018.5,93217.7,12565.8,29721.3,25665.9,22975.9,194107.5,23833.8,434547.4,117130.8,10359.6,205526.5,51998.5,52838.1,236597.0,20412.2,57248.8,11668.7,83090.2,303096.9,26604.1,10300.3,130999.7,101599.9,26607.4,91798.3,8356.2
65378.8,13149.2,64719.3,35021.8,655817.1,66736.9,87506.3,14521.0,260940.9,117557.9,25821.8,16586.0,245044.2,100011.1,49616.6,46380.0,58774.7,66374.5,21900.2,112214.5,139613.6,178993.8,88343.9,35018.5,93217.7,12565.8,29721.3,25665.9,22975.9,194107.5,23833.8,434547.4,117130.8,10359.6,205526.5,51998.5,52838.1,236597.0,20412.2,57248.8,11668.7,83090.2,303096.9,26604.1,10300.3,130999.7,101599.9,26607.4,91798.3,8356.2
65378.8,13149.2,64719.3,35021.8,655817.1,66736.9,87506.3,14521.0,260940.9,117557.9,25821.8,16586.0,245044.2,100011.1,49616.6,46380.0,58774.7,66374.5,21900.2,112214.5,139613.6,178993.8,88343.9,35018.5,93217.7,12565.8,29721.3,25665.9,22975.9,194107.5,23833.8,434547.4,117130.8,10359.6,205526.5,51998.5,52838.1,236597.0,20412.2,57248.8,11668.7,83090.2,303096.9,26604.1,10300.3,130999.7,101599.9,26607.4,91798.3,8356.2
66551.3,13210.8,66072.2,35664.8,656889.8,67879.3,86798.6,14925.7,264660.3,118927.9,26015.5,16760.8,242097.9,99791.6,49405.8,46290.1,59282.9,66758.7,22012.3,113316.2,139881.3,177686.2,88584.8,35435.5,94099.2,12916.9,29715.1,26697.0,23397.2,192973.0,24388.1,427117.2,117995.5,10281.9,204714.7,51804.9,53487.7,238342.5,20460.1,57809.5,11665.3,84361.9,304437.1,27107.2,10328.1,133154.3,103609.4,26922.2,92072.5,8480.5
66551.3,13210.8,66072.2,35664.8,656889.8,67879.3,86798.6,14925.7,264660.3,118927.9,26015.5,16760.8,242097.9,99791.6,49405.8,46290.1,59282.9,66758.7,22012.3,113316.2,139881.3,177686.2,88584.8,35435.5,94099.2,12916.9,29715.1,26697.0,23397.2,192973.0,24388.1,427117.2,117995.5,10281.9,204714.7,51804.9,53487.7,238342.5,20460.1,57809.5,11665.3,84361.9,304437.1,27107.2,10328.1,133154.3,103609.4,26922.2,92072.5,8480.5
66551.3,13210.8,66072.2,35664.8,656889.8,67879.3,86798.6,14925.7,264660.3,118927.9,26015.5,16760.8,242097.9,99791.6,49405.8,46290.1,59282.9,66758.7,22012.3,113316.2,139881.3,177686.2,88584.8,35435.5,94099.2,12916.9,29715.1,26697.0,23397.2,192973.0,24388.1,427117.2,117995.5,10281.9,204714.7,51804.9,53487.7,238342.5,20460.1,57809.5,11665.3,84361.9,304437.1,27107.2,10328.1,133154.3,103609.4,26922.2,92072.5,8480.5
67411.6,13243.2,66966.4,36109.5,662894.6,69053.8,87956.0,15084.6,267658.6,121151.6,26165.2,17052.3,245016.3,100859.4,50006.5,46891.8,60177.0,67758.3,22083.1,114587.9,141192.8,180249.1,89885.1,36008.3,95235.3,13042.3,30199.3,27304.1,23716.8,195199.0,24777.6,433288.5,120623.4,10338.2,205472.4,52346.5,54324.1,241616.4,20523.4,58449.8,11935.0,85452.9,309183.2,27704.5,10455.7,134444.0,105269.8,27104.6,93458.6,8577.1
67411.6,13243.2,66966.4,36109.5,662894.6,69053.8,87956.0,15084.6,267658.6,121151.6,26165.2,17052.3,245016.3,100859.4,50006.5,46891.8,60177.0,67758.3,22083.1,114587.9,141192.8,180249.1,89885.1,36008.3,95235.3,13042.3,30199.3,27304.1,23716.8,195199.0,24777.6,433288.5,120623.4,10338.2,205472.4,52346.5,54324.1,241616.4,20523.4,58449.8,11935.0,85452.9,309183.2,27704.5,10455.7,134444.0,105269.8,27104.6,93458.6,8577.1
67411.6,13243.2,66966.4,36109.5,662894.6,69053.8,87956.0,15084.6,267658.6,121151.6,26165.2,17052.3,245016.3,100859.4,50006.5,46891.8,60177.0,67758.3,22083.1,114587.9,141192.8,180249.1,89885.1,36008.3,95235.3,13042.3,30199.3,27304.1,23716.8,195199.0,24777.6,433288.5,120623.4,10338.2,205472.4,52346.5,54324.1,241616.4,20523.4,58449.8,11935.0,85452.9,309183.2,27704.5,10455.7,134444.0,105269.8,27104.6,93458.6,8577.1
68252.1,13477.7,67273.2,36684.0,668733.5,70093.0,88059.2,15311.7,269488.1,122682.5,26544.9,17262.3,247183.7,102219.6,50354.4,47703.0,61329.5,68671.7,22285.3,115324.6,141614.8,182360.8,90856.6,36461.8,96627.0,13293.2,30520.8,27816.5,23873.9,197353.8,25040.6,435243.1,123226.7,10442.7,208869.2,52906.0,55074.4,243719.6,20686.3,59144.5,11975.4,86370.2,313387.8,28104.1,10540.9,135589.9,106997.1,27356.1,94545.1,8688.2
68252.1,13477.7,67273.2,36684.0,668733.5,70093.0,88059.2,15311.7,269488.1,122682.5,26544.9,17262.3,247183.7,102219.6,50354.4,47703.0,61329.5,68671.7,22285.3,115324.6,141614.8,182360.8,90856.6,36461.8,96627.0,13293.2,30520.8,27816.5,23873.9,197353.8,25040.6,435243.1,123226.7,10442.7,208869.2,52906.0,55074.4,243719.6,20686.3,59144.5,11975.4,86370.2,313387.8,28104.1,10540.9,135589.9,106997.1,27356.1,94545.1,8688.2
68252.1,13477.7,67273.2,36684.0,668733.5,70093.0,88059.2,15311.7,269488.1,122682.5,26544.9,17262.3,247183.7,102219.6,50354.4,47703.0,61329.5,68671.7,22285.3,115324.6,141614.8,182360.8,90856.6,36461.8,96627.0,13293.2,30520.8,27816.5,23873.9,197353.8,25040.6,435243.1,123226.7,10442.7,208869.2,52906.0,55074.4,243719.6,20686.3,59144.5,11975.4,86370.2,313387.8,28104.1,10540.9,135589.9,106997.1,27356.1,94545.1,8688.2
69714.9,13706.5,68606.5,37518.8,677912.6,71505.6,88816.5,15543.6,273589.3,125121.2,27092.6,17721.3,250284.8,104508.6,51076.8,48584.3,62790.0,70572.9,22666.6,116811.4,143292.7,185881.4,91920.2,37337.6,98338.6,13614.1,30941.0,28356.7,24284.8,199152.9,25607.9,436702.5,126028.3,10544.7,212417.4,53837.5,56000.5,247692.8,20923.4,60319.8,12352.3,88187.6,319585.8,28594.1,10704.5,137515.8,109276.7,27943.7,96280.0,8857.2
69714.9,13706.5,68606.5,37518.8,677912.6,71505.6,88816.5,15543.6,273589.3,125121.2,27092.6,17721.3,250284.8,104508.6,51076.8,48584.3,62790.0,70572.9,22666.6,116811.4,143292.7,185881.4,91920.2,37337.6,98338.6,13614.1,30941.0,28356.7,24284.8,199152.9,25607.9,436702.5,126028.3,10544.7,212417.4,53837.5,56000.5,247692.8,20923.4,60319.8,12352.3,88187.6,319585.8,28594.1,10704.5,137515.8,109276.7,27943.7,96280.0,8857.2
69714.9,13706.5,68606.5,37518.8,677912.6,71505.6,88816.5,15543.6,273589.3,125121.2,27092.6,17721.3,250284.8,104508.6,51076.8,48584.3,62790.0,70572.9,22666.6,116811.4,143292.7,185881.4,91920.2,37337.6,98338.6,13614.1,30941.0,28356.7,24284.8,199152.9,25607.9,436702.5,126028.3,10544.7,212417.4,53837.5,56000.5,247692.8,20923.4,60319.8,12352.3,88187.6,319585.8,28594.1,10704.5,137515.8,109276.7,27943.7,96280.0,8857.2
71225.0,14075.2,69709.3,38648.4,688316.6,73296.0,92137.4,15574.8,277100.4,128394.6,27696.4,18337.3,258153.8,106459.8,52738.9,49863.7,64160.4,71526.5,22913.3,118344.2,146395.6,186631.9,94720.8,38217.2,100201.1,13752.4,31502.4,29501.4,24613.0,206414.1,26117.3,446602.1,128755.4,11165.2,216227.0,54954.2,57044.4,252164.1,21137.8,61222.8,12660.5,91419.9,327892.1,29302.3,10961.6,140338.9,111968.5,28640.0,98571.9,8984.9
71225.0,14075.2,69709.3,38648.4,688316.6,73296.0,92137.4,15574.8,277100.4,128394.6,27696.4,18337.3,258153.8,106459.8,52738.9,49863.7,64160.4,71526.5,22913.3,118344.2,146395.6,186631.9,94720.8,38217.2,100201.1,13752.4,31502.4,29501.4,24613.0,206414.1,26117.3,446602.1,128755.4,11165.2,216227.0,54954.2,57044.4,252164.1,21137.8,61222.8,12660.5,91419.9,327892.1,29302.3,10961.6,140338.9,111968.5,28640.0,98571.9,8984.9
71225.0,14075.2,69709.3,38648.4,688316.6,73296.0,92137.4,15574.8,277100.4,128394.6,27696.4,18337.3,258153.8,106459.8,52738.9,49863.7,64160.4,71526.5,22913.3,118344.2,146395.6,186631.9,94720.8,38217.2,100201.1,13752.4,31502.4,29501.4,24613.0,206414.1,26117.3,446602.1,128755.4,11165.2,216227.0,54954.2,57044.4,252164.1,21137.8,61222.8,12660.5,91419.9,327892.1,29302.3,10961.6,140338.9,111968.5,28640.0,98571.9,8984.9
72691.6,14167.6,71292.1,39570.2,699891.6,75111.1,93895.0,15832.8,281886.7,131033.8,28244.6,18773.0,264163.7,109546.1,53624.4,50734.7,65241.2,73111.1,23263.6,120221.6,148074.2,191849.4,96038.8,38907.1,101634.9,13980.0,32159.0,30181.8,24892.9,208988.4,26770.5,451480.8,131905.1,11318.7,220803.3,55947.5,58105.8,255320.5,21497.1,62442.0,12928.8,93722.4,334617.9,29867.1,11224.4,142876.7,113412.1,29222.1,100982.1,9112.1
72691.6,14167.6,71292.1,39570.2,699891.6,75111.1,93895.0,15832.8,281886.7,131033.8,28244.6,18773.0,264163.7,109546.1,53624.4,50734.7,65241.2,73111.1,23263.6,120221.6,148074.2,191849.4,96038.8,38907.1,101634.9,13980.0,32159.0,30181.8,24892.9,208988.4,26770.5,451480.8,131905.1,11318.7,220803.3,55947.5,58105.8,255320.5,21497.1,62442.0,12928.8,93722.4,334617.9,29867.1,11224.4,142876.7,113412.1,29222.1,100982.1,9112.1
72691.6,14167.6,71292.1,39570.2,699891.6,75111.1,93895.0,15832.8,281886.7,131033.8,28244.6,18773.0,264163.7,109546.1,53624.4,50734.7,65241.2,73111.1,23263.6,120221.6,148074.2,191849.4,96038.8,38907.1,101634.9,13980.0,32159.0,30181.8,24892.9,208988.4,26770.5,451480.8,131905.1,11318.7,220803.3,55947.5,58105.8,255320.5,21497.1,62442.0,12928.8,93722.4,334617.9,29867.1,11224.4,142876.7,113412.1,29222.1,100982.1,9112.1
73763.4,14370.9,72024.9,39983.1,707109.6,76443.6,94610.7,15968.1,285982.7,132975.5,28613.5,19136.1,267653.9,111282.1,54233.1,51149.0,65937.3,73604.7,23490.4,121455.5,148327.8,192445.3,97660.5,39350.9,102671.6,14130.7,32386.2,30770.1,24945.4,211419.9,27080.6,459129.5,134073.7,11500.8,221878.8,56488.2,59055.2,256741.4,21696.0,63214.7,13065.8,94823.7,339139.1,30496.6,11340.5,144817.5,115019.5,29686.4,102097.5,9160.1
73763.4,14370.9,72024.9,39983.1,707109.6,76443.6,94610.7,15968.1,285982.7,132975.5,28613.5,19136.1,267653.9,111282.1,54233.1,51149.0,65937.3,73604.7,23490.4,121455.5,148327.8,192445.3,97660.5,39350.9,102671.6,14130.7,32386.2,30770.1,24945.4,211419.9,27080.6,459129.5,134073.7,11500.8,221878.8,56488.2,59055.2,256741.4,21696.0,63214.7,13065.8,94823.7,339139.1,30496.6,11340.5,144817.5,115019.5,29686.4,102097.5,9160.1
73763.4,14370.9,72024.9,39983.1,707109.6,76443.6,94610.7,15968.1,285982.7,132975.5,28613.5,19136.1,267653.9,111282.1,54233.1,51149.0,65937.3,73604.7,23490.4,121455.5,148327.8,192445.3,97660.5,39350.9,102671.6,14130.7,32386.2,30770.1,24945.4,211419.9,27080.6,459129.5,134073.7,11500.8,221878.8,56488.2,59055.2,256741.4,21696.0,63214.7,13065.8,94823.7,339139.1,30496.6,11340.5,144817.5,115019.5,29686.4,102097.5,9160.1
74337.8,14440.1,73405.6,40588.4,712776.0,77196.5,96162.4,16023.5,291391.5,135173.7,29129.8,19281.0,272508.4,112961.9,54456.5,51905.0,66694.7,74563.4,23513.0,122305.6,150736.5,197434.2,99310.7,39694.9,103804.6,14173.9,32717.3,31386.1,25356.3,214771.8,27144.6,471071.3,135579.3,11555.2,225390.3,56615.6,59482.9,259420.0,21959.5,63739.1,13085.2,96123.4,343889.4,30757.6,11381.5,146434.3,118279.4,30006.0,103718.0,9231.9
