-2.421487949999999618e-03,-1.052554400000000126e-02,2.412298949999999720e-02,-3.340452500000000435e-02,1.047690000000000080e-02,-3.982430350000000507e-02,7.825801599999999622e-03
9.346499999999998906e-03,8.463402999999999985e-04,-1.371499425000000105e-02,-4.242680499999999799e-02,1.792650150000000067e-02,-1.340185200000000056e-02,-3.287546429999999714e-03
1.175317650000000033e-02,7.765264699999999826e-03,-4.685891549999999725e-03,-3.227708150000000407e-03,-1.514337000000000148e-03,1.020169249999999979e-02,-1.192165599999999923e-02
-5.584635349999999589e-04,3.541111600000000203e-03,1.609790399999999969e-02,-9.474896999999999486e-03,1.265779524999999933e-02,-6.995268000000000666e-04,8.978357499999999047e-03
-1.066673699999999905e-02,-3.574263250000000135e-03,-7.262390650000000517e-03,-2.785158899999999951e-02,2.316536749999999895e-02,-2.438100299999999832e-02,8.162900500000000448e-03
6.522802149999999688e-03,-1.960505350000000049e-02,-1.310045830000000069e-03,-1.785337000000000035e-02,-3.591892500000000432e-02,-1.165564250000000052e-02,-6.669784500000000560e-02
2.649601550000000097e-02,-1.247185849999999860e-02,2.055901300000000098e-02,1.449575300000000011e-02,-6.594678799999999924e-03,6.051911349999999565e-03,-1.208992199999999947e-03
6.245414850000000073e-02,-5.313466299999999864e-02,3.094746250000000171e-02,-5.486347299999999594e-02,1.298188999999999940e-02,-1.143594399999999997e-02,-1.114353099999999819e-02
2.928439899999999915e-02,-1.125338099999999980e-02,4.100969999999999616e-02,-3.850214849999999880e-03,4.794339499999999976e-02,1.029292050000000028e-02,2.198362250000000101e-02
2.667629799999999760e-03,9.016754000000000088e-03,1.755270550000000152e-02,9.919061249999999719e-03,-5.299707400000000209e-04,5.261736499999999234e-03,3.234014649999999991e-02
4.791355899999999446e-02,-1.119958849999999964e-02,3.323722249999999656e-02,-3.174845099999999958e-03,-2.066349599999999995e-02,4.213904399999999356e-03,9.404729000000000561e-03
1.452484000000000067e-02,-1.734286999999999938e-03,7.503930600000000006e-03,-2.635755449999999979e-03,6.397078349999999955e-03,4.768694999999999878e-03,-1.577467204999999980e-04
1.432696050000000030e-03,-2.406578249999999797e-03,3.488277300000000233e-03,-1.472146924999999905e-02,1.142668250000000024e-02,-1.426109199999999952e-02,2.452213599999999993e-02
3.213792700000000276e-03,-8.325557000000000790e-03,-8.040909000000000598e-03,9.113672650000000834e-04,-6.173089649999999665e-03,1.224443550000000117e-02,-2.689382950000000078e-02
-1.026852049999999947e-02,-3.928020849999999675e-02,6.013399949999999675e-03,1.903301850000000198e-02,1.846568999999999988e-02,-3.892747500000000305e-02,5.980837899999999485e-02
1.786599199999999721e-02,-1.615708050000000048e-02,1.434734449999999946e-02,-6.949815650000000251e-04,1.603410400000000041e-02,1.879842200000000213e-02,-3.405234899999999912e-03
1.874440250000000089e-03,6.938180800000000661e-03,1.359460099999999956e-02,1.301719050000000114e-02,1.334690950000000029e-02,4.569098299999999405e-03,1.159746700000000019e-02
1.483820450000000041e-02,-1.836762949999999617e-02,1.548048299999999974e-02,3.979142750000000221e-03,3.441608750000000119e-03,1.255514749999999888e-02,-1.946713149999999837e-02
1.214576499999999934e-02,1.840376200000000059e-02,-3.114190599999999698e-02,-8.510137000000000951e-03,2.379683900000000019e-02,1.069742524999999986e-02,1.561368349999999947e-02
-3.259824450000000078e-03,-3.523784299999999960e-03,1.917762500000000109e-03,-1.228870649999999967e-02,8.363301000000000068e-03,-2.736962150000000170e-03,-2.482951200000000237e-03
2.134563849999999985e-03,-1.575507799999999918e-03,-4.497225750000000133e-03,-2.018784650000000208e-02,1.448183799999999861e-03,-8.221979500000000524e-03,-1.147022400000000109e-02
2.189424799999999810e-02,-2.203124299999999897e-02,-3.007355150000000019e-03,-1.295394149999999980e-02,4.216230349999999967e-03,4.057076699999999543e-03,-5.629210199999999664e-02
-3.956057699999999608e-03,-1.729596250000000127e-02,-2.160829250000000264e-03,-7.254290150000000312e-03,-1.008780849999999993e-02,-1.264610050000000013e-02,-1.488346350000000103e-02
4.988497999999999544e-02,-6.934305499999999720e-03,3.590304199999999613e-02,-6.574563700000000087e-03,3.066484399999999666e-02,2.723378750000000209e-02,2.551908049999999928e-02
-2.477612799999999969e-03,-2.455655649999999995e-02,-7.395421850000000186e-03,-3.031650600000000001e-02,2.321384749999999900e-02,-2.531683099999999798e-02,-2.336215550000000224e-02
1.511108450000000006e-02,-1.749573699999999732e-02,2.444749250000000096e-02,-6.905013549999999313e-04,2.067051550000000015e-02,5.599065500000000029e-03,-9.436913250000001502e-03
2.080128900000000058e-02,-1.605152900000000188e-02,1.337365999999999902e-02,-1.824344099999999913e-02,-6.876929300000000911e-03,1.556857749999999985e-02,-1.113009499999999957e-02
1.694774549999999991e-02,-1.300416399999999905e-03,2.851903399999999953e-03,1.372501100000000050e-02,9.851528499999999758e-03,2.900360050000000064e-02,-1.201623949999999948e-02
6.433650850000000032e-03,-9.286980499999999972e-03,9.937759250000000738e-03,-4.566500700000000051e-03,1.971241550000000023e-02,9.146283499999999581e-03,4.884890249999999240e-03
-1.351057149999999873e-02,2.776975649999999934e-02,-2.045774599999999888e-02,-1.167783899999999889e-02,-1.753958149999999827e-02,5.032622500000000221e-03,1.794694700000000129e-03
